Title,Genre,Rating,Votes,Duration (Minutes)
Rafadan Tayfa: Kapadokya,Animation,6.7,110,84
Gracie and Pedro: Pets to the Rescue,Animation,5.1,258,87
SuperKlaus,Animation,4.3,189,88
Schirkoa: In Lies We Trust,Animation,5.6,153,103
The Casagrandes Movie,Animation,5.6,651,89
Diplodocus,Animation,6.5,158,90
Jon Vardar protiv Galaksijata,Animation,8.9,60,86
The Big Trip 3: Race Around the World,Animation,5.7,50,85
"Maya, donne-moi un titre",Animation,6.4,47,61
Little Emma,Animation,5.7,98,106
Elli and the Ghostly Ghost Train,Animation,5.0,88,86
Mariposas Negras,Animation,7.0,46,83
Bocchi the Rock! Re:,Animation,7.5,142,90
Sabbath Queen,Animation,8.1,57,105
Out of the Nest,Animation,7.5,102,84
Fureru,Animation,6.4,23,107
Peppa's Cinema Party,Animation,5.0,153,65
Dead Dead Demon's Dededede Destruction,Animation,7.0,136,120
Movie Given Hiiragi Mix.,Animation,7.4,134,70
Living Large,Animation,7.8,100,80
Captain Avispa,Animation,5.8,172,96
Nie Xiaoqian,Animation,6.7,14,112
Kvitebjørn,Animation,5.9,51,85
"Die Heinzels: Neue Mützen, Neue Mission",Animation,6.4,70,76
Dragon Ball Z Kai,Animation,8.4,65,82
Kizumonogatari: Koyomi Vamp,Animation,6.9,79,144
Slocum et moi,Animation,7.4,63,75
Dongeng Sang Kancil,Animation,8.1,77,99
Hola Frida,Animation,7.1,20,82
Angelo dans la forêt mystérieuse,Animation,6.0,105,81
The Storm,Animation,6.1,135,102
Il segreto di Liberato,Animation,7.3,209,90
Bocchi the Rock! Re: Re:,Animation,7.9,87,77
Sanatorium Under the Sign of the Hourglass,Animation,5.3,89,75
"Robotia, the Movie",Animation,8.1,20,86
PAPmusic - Animation for Fashion,Animation,1.0,123,85
Niko: Beyond the Northern Lights,Animation,6.3,295,86
Yumi's Cells: The Movie,Animation,6.2,48,93
Rock Bottom,Animation,7.0,37,86
Quo Vadis,Animation,6.6,330,90
The Proud Princess,Animation,7.1,97,84
Tri kota. Zimnie kanikuly,Animation,6.1,27,65
Wonderful Precure! The Movie! Doki Doki Game no Sekai de Daiboken,Animation,6.8,25,71
Fuuto PI: Portrait of Kamen Rider Skull,Animation,7.5,30,82
Rocky and Bullwinkle,Animation,9.7,11,100
Si Juki the Movie: Harta Pulau Monyet,Animation,6.0,114,107
Into the Mortal World,Animation,6.8,137,118
Nintama Rantaro Dokutake Ninja-tai Saikyou no Gunshi,Animation,6.8,14,90
TWST: Things We Said Today,Animation,6.9,43,86
Transformers: 40th Anniversary Event,Animation,7.2,28,96
Goldbeak,Animation,4.9,126,94
"Silex and the City, le film",Animation,4.9,47,77
Askepote,Animation,3.5,80,72
Appu,Animation,8.6,181,92
Masha i Medved v kino: Park chudes,Animation,7.0,16,58
Steal the Naughty List,Animation,6.7,113,90
Rocket Club: Across the Cosmos,Animation,8.2,18,68
Mustafa,Animation,6.9,73,75
Dikkie Dik 2: Een Nieuwe Vriend voor Dikkie Dik,Animation,7.4,71,70
The Worlds Divide,Animation,8.0,36,120
Norbert,Animation,6.7,10,75
Maxxie LaWow: Drag Super-shero,Animation,8.9,54,114
Flavors of Iraq,Animation,8.1,36,95
Benjamin Bat,Animation,8.1,28,75
Double Tuckerr,Animation,5.0,1200,120
Olivia & the Clouds,Animation,7.2,44,81
Trapezium,Animation,6.4,129,102
Pui Pui Molcar the Movie: Molmax,Animation,7.0,7,69
Boonie Bears: Time Twist,Animation,6.0,159,105
Dikkie Dik en de Verdwenen Knuffel,Animation,7.2,125,62
Kuramerukagari,Animation,5.8,79,61
Dead Dead Demon's Dededede Destruction Zenpen,Animation,7.0,136,120
The Greatest Surf Movie in the Universe,Animation,5.4,8,81
Meitantei Conan Bâsasu Kaitô Kiddo,Animation,6.2,151,81
Hello My Beautiful Creatures,Animation,6.8,168,142
Max Beyond,Animation,6.6,17,93
Animal Tales of Christmas Magic,Animation,6.8,50,72
A Few Moments of Cheers,Animation,7.5,23,68
The Umbrella Fairy,Animation,5.5,48,95
Sunburnt Unicorn,Animation,7.4,9,81
Motu Patlu & The Race to the Diamond Valley,Animation,7.8,27,72
Tay 2: Ebabil Takimi,Animation,5.5,35,78
Mobile Suit Gundam: Silver Phantom,Animation,6.1,13,90
Code Geass: Rozé of the Recapture - Part 1,Animation,7.9,39,74
Formula vody,Animation,4.3,27,86
Nothing Unusual,Animation,9.7,12,92
Love Live! Nijigasaki High School Idol Club Final Chapter Part 1,Animation,6.0,7,59
Riki Rhino: The Bird Kingdom,Animation,5.0,22,109
Uma & Haggen: Mitos,Animation,7.4,44,94
Motu Patlu & The Rise of Zombies,Animation,6.6,15,74
Lilla spöket Laban spökar igen,Animation,6.1,23,44
Tobias and the Arcane Merchant,Animation,9.0,42,167
Inanimate Insanity II: The Movie,Animation,8.9,226,106
Tri bogatyrya. Ni dnya bez podviga,Animation,5.7,62,61
Bloody Escape,Animation,6.1,25,100
Luv You Shankar,Animation,5.8,43,120
Arne Alligator och djungelkompisarna,Animation,4.6,48,61
The Ballad of Straw Hat Sam,Animation,9.2,10,45
Ya Boy Kongming! Road to Summer Sonia,Animation,7.5,38,119
Ugly Sweater,Animation,7.1,13,80
The Car Acrobatic Team Saga,Animation,8.0,9,112
Code Geass: Rozé of the Recapture: Part 2,Animation,8.1,24,76
Astra,Animation,6.8,8,80
Bob a Bobek ve filmu: Na stope Mrkvojeda,Animation,8.7,18,80
The Delegator,Animation,4.2,17,96
Be Forever Yamato: Rebel 3199: Part 1: Dark Invasion,Animation,7.0,9,50
Turbozavry. God drakona,Animation,9.2,42,48
Bizarros Peixes das Fossas Abissais,Animation,8.4,8,75
Velký Pán,Animation,7.0,8,73
Terra Incognita 1901,Animation,9.2,13,78
Abá e Sua Banda,Animation,8.0,6,84
Let's Go! Anpanman: Baikinman and Lulun,Animation,6.5,7,64
2475 Dawn of Revolution,Animation,6.3,152,127
Skazochnyy patrul. Shou prodolzhayetsya,Animation,7.2,11,65
Code Geass: Rozé of the Recapture: Part 3,Animation,7.7,22,76
Pleasant Goat and Big Big Wolf: The World Guardians,Animation,7.0,11,96
"Hey, Tete",Animation,6.4,9,151
Zuzubalândia: O Filme,Animation,5.6,10,60
Babaee-ye Ghahreman,Animation,8.5,35,80
Ninja Doomscrolling,Animation,8.1,102,96
Code Geass: Rozé of the Recapture: Part 4,Animation,7.0,12,70
Isle: Alpha One,Animation,8.4,7,97
Nasreddin Hoca: Zaman Yolcusu - Kadim Medeniyetler,Animation,7.7,12,78
Ekip: Siberay - Günes Firtinasi,Animation,6.0,14,72
LUDA,Animation,7.2,6,86
Bie ba zuo wen dang hui shi er,Animation,7.2,10,89
Sirds likums,Animation,6.6,16,65
Emilia Pérez,Crime,5.4,84000,132
Trap,Crime,5.8,129000,105
Longlegs,Crime,6.6,178000,101
Pushpa: The Rule - Part 2,Crime,6.1,54000,201
The Order,Crime,6.8,37000,116
Juror #2,Crime,7.0,91000,114
Despicable Me 4,Crime,6.2,62000,94
Riff Raff,Crime,6.3,793,103
MaXXXine,Crime,6.3,67000,103
The Beekeeper,Crime,6.3,152000,105
Carry-On,Crime,6.5,159000,119
Rebel Ridge,Crime,6.8,85000,131
Wolfs,Crime,6.5,79000,108
The Crow,Crime,4.7,32000,111
The Seed of the Sacred Fig,Crime,7.6,12000,167
Bad Boys: Ride or Die,Crime,6.5,98000,115
Love Lies Bleeding,Crime,6.6,56000,104
Lucky Baskhar,Crime,8.0,30000,148
Monkey Man,Crime,6.8,90000,121
Freaky Tales,Crime,6.4,363,106
Greedy People,Crime,6.2,11000,112
Jönssonligan kommer tillbaka,Crime,6.0,990,104
Absolution,Crime,5.2,7400,112
Sleeping Dogs,Crime,6.2,21000,110
The Instigators,Crime,6.2,37000,101
Lift,Crime,5.5,49000,107
Beverly Hills Cop: Axel F,Crime,6.4,80000,118
Hitpig,Crime,5.1,826,86
The Silent Hour,Crime,6.1,7000,99
Maharaja,Crime,8.4,65000,141
Beating Hearts,Crime,7.0,4000,166
Misericordia,Crime,6.9,1500,104
Brothers,Crime,5.4,13000,89
Killer Heat,Crime,5.6,13000,95
Long Gone Heroes,Crime,5.2,958,101
Force of Nature: The Dry 2,Crime,5.9,6700,120
The Shadow Strays,Crime,6.5,8900,144
Armor,Crime,3.5,3600,89
Trigger Warning,Crime,4.6,19000,106
Blackwater Lane,Crime,4.6,1800,108
Twilight of the Warriors: Walled In,Crime,7.0,8900,126
Boneyard,Crime,4.1,4800,96
The Thicket,Crime,5.8,2900,108
The Calendar Killer,Crime,5.4,3900,97
Santosh,Crime,7.0,1400,128
The Unholy Trinity,Crime,7.9,49,93
Inside,Crime,7.0,211,104
Mea Culpa,Crime,4.2,6900,120
Megamind vs. The Doom Syndicate,Crime,2.5,5500,83
Dead Sea,Crime,5.3,5200,88
Sector 36,Crime,7.1,25000,123
Damaged,Crime,4.7,7100,97
Colors of Evil: Red,Crime,6.4,8300,111
Trouble,Crime,6.2,6600,98
Faultline,Crime,6.0,69,92
"I, the Executioner",Crime,6.3,1600,118
Code 8: Part II,Crime,5.7,16000,100
Depravity,Crime,4.3,908,117
Bogota: City of the Lost,Crime,5.4,1800,108
City Hunter,Crime,6.3,5500,102
Drugstore June,Crime,5.3,1700,91
Maharaj,Crime,6.5,15000,131
Lake George,Crime,6.3,842,118
Duchess,Crime,4.6,1200,114
Harbin,Crime,6.5,480,108
Do Patti,Crime,6.4,68000,126
Detained,Crime,4.9,1500,97
Badland Hunters,Crime,5.9,12000,107
The Courier,Crime,6.0,4300,101
The Soul Eater,Crime,5.9,2400,108
Sikandar Ka Muqaddar,Crime,6.0,24000,142
Broken Rage,Crime,6.1,1200,62
The Roundup: Punishment,Crime,6.6,5000,109
Here Now,Crime,4.8,267,118
Marmalade,Crime,6.2,3500,99
Raayan,Crime,6.5,11000,145
What Jennifer Did,Crime,6.1,11000,87
First Shift,Crime,4.4,2000,89
El Jockey,Crime,6.4,1500,96
Lover Stalker Killer,Crime,7.0,13000,90
Barron's Cove,Crime,8.0,28,116
Ride,Crime,5.9,366,114
Golam,Crime,7.2,5400,120
Laws of Man,Crime,4.1,321,98
Officer Black Belt,Crime,6.8,7900,108
Strictly Confidential,Crime,2.8,829,94
The Quiet Ones,Crime,6.5,511,110
Darkness of Man,Crime,4.8,3100,109
Rats!,Crime,8.0,77,85
Justice,Crime,6.3,3800,113
Cult Killer,Crime,4.8,2700,105
In Her Place,Crime,6.2,1400,96
Bougainvillea,Crime,6.4,3000,138
A Place Called Silence,Crime,6.5,1200,119
Papa,Crime,7.5,285,131
The Trainer,Crime,7.2,51,95
Pani,Crime,6.9,2800,143
The Thundermans Return,Crime,5.0,1800,70
Cookster: The Darkest Days,Crime,8.3,35,119
Crescent City,Crime,3.9,1300,103
Boundless,Crime,5.6,1800,121
5lbs of Pressure,Crime,5.3,1500,111
Freedom,Crime,5.9,1300,110
Guns & Moses,Crime,8.2,38,94
Sicilian Letters,Crime,6.1,577,122
The Smile Man,Crime,7.7,1500,122
Ferry 2,Crime,5.6,3700,94
King Ivory,Crime,7.2,62,130
The Park Maniac,Crime,4.8,1500,103
Wanted Man,Crime,4.8,2500,85
To a Land Unknown,Crime,7.3,432,105
Hijack 1971,Crime,6.8,3200,100
Thalavan,Crime,7.2,4400,131
Shoutai,Crime,6.9,471,120
Bloodline Killer,Crime,3.8,4400,105
Bhakshak,Crime,7.2,7100,134
Saripodhaa Sanivaaram,Crime,7.0,8800,166
The Clean Up Crew,Crime,4.1,1100,95
The Sabarmati Report,Crime,6.4,24000,127
Viduthalai Part 2,Crime,8.0,15000,170
Revolver,Crime,5.4,818,114
Two to One,Crime,6.0,684,116
Savi,Crime,6.2,35000,126
Ulajh,Crime,6.0,24000,150
Operation Raavan,Crime,8.3,1200,147
Anweshippin Kandethum,Crime,7.4,10000,142
Biggest Heist Ever,Crime,6.1,1400,85
Dead Wrong,Crime,3.8,255,104
The Lockdown,Crime,4.3,594,117
Vettaiyan,Crime,7.0,39000,163
Nice Girls,Crime,4.2,1200,92
Roadkill,Crime,3.6,672,90
The Kingdom,Crime,7.0,619,108
GTMax,Crime,5.0,1200,100
Dead Mail,Crime,6.7,279,106
Strangers,Crime,4.3,373,106
Maldoror,Crime,7.1,531,155
Serpent's Path,Crime,5.8,272,112
Mission: Cross,Crime,6.1,2500,105
Belle,Crime,6.0,21,100
How to Rob a Bank,Crime,6.6,4100,88
Jailbreak: Love on the Run,Crime,6.4,3100,88
Toofan,Crime,7.1,6100,145
The Birds Who Fear Death,Crime,9.4,69,102
Kingsmen,Crime,6.4,45,72
Anand Sreebala,Crime,6.6,2300,134
Untamed Royals,Crime,4.6,622,99
High Forces,Crime,5.8,500,119
Last Known Location,Crime,6.3,1300,110
Bermondsey Tales: Fall of the Roman Empire,Crime,4.4,174,99
They Called Him Mostly Harmless,Crime,5.9,3200,89
The Seven Sorrows of Mary,Crime,6.7,22,98
In Youth We Trust,Crime,7.8,65,132
Phir Aayi Hasseen Dillruba,Crime,5.8,6700,132
Hellhound,Crime,4.3,486,103
A Gangster's Kiss,Crime,4.9,45,81
Auron Mein Kahan Dum Tha,Crime,6.6,40000,150
The Shameless,Crime,5.6,188,114
Borderless Fog,Crime,5.2,1300,110
The Girl Who Wore Yellow Lace,Crime,5.4,8,82
Scorched Earth,Crime,6.7,502,101
Dhakshina,Crime,6.7,5200,107
Abraham Ozler,Crime,6.5,4100,143
Visfot,Crime,5.7,1100,130
She's Got No Name,Crime,7.0,45,150
Fyre Rises,Crime,6.5,321,110
Mr. Bachchan,Crime,3.6,5200,150
Peg O' My Heart,Crime,5.8,48,97
Crisis Negotiators,Crime,6.7,691,120
The Truth vs. Alex Jones,Crime,7.5,3000,121
Diddy: Summit to Plummet,Crime,2.2,198,60
Rakshana,Crime,5.6,1100,139
Baby Assassins: Nice Days,Crime,7.3,268,103
Le Mohican,Crime,7.0,138,87
Bangkok Dog,Crime,6.4,94,85
Unspoken,Crime,8.2,47,120
Sorgavaasal,Crime,6.6,1300,138
The Actor,Crime,3.3,722,128
Tillu Square,Crime,6.6,3400,137
"MoviePass, MovieCrash",Crime,6.7,2800,96
Dirty Ice Cream,Crime,4.5,116,47
Zebra,Crime,8.0,3200,164
Jersey Bred,Crime,4.7,50,92
Untold: The Murder of Air McNair,Crime,5.6,2000,57
The Kingdom,Crime,7.9,85,133
Un homme en fuite,Crime,5.4,139,106
10 Days of a Curious Man,Crime,5.8,1200,110
Plastic Guns,Crime,6.3,585,95
Nahir,Crime,4.7,1100,122
Lady Scorpions,Crime,3.6,361,101
Ballistic,Crime,2.3,161,95
(Pri)sons,Crime,5.1,250,100
Nunakuzhi,Crime,6.8,2900,125
"Hemet, or the Landlady Don't Drink Tea",Crime,4.3,85,89
Nefarious,Crime,7.0,52,85
Killer Babes,Crime,3.5,282,94
Conquer: Lahad Datu,Crime,6.7,494,120
Siren,Crime,6.4,2900,154
ChiefsAholic: A Wolf in Chiefs Clothing,Crime,6.2,365,121
Krista,Crime,5.6,44,58
The Pee Pee Poo Poo Man,Crime,8.4,15,79
Sayara,Crime,5.7,265,98
Reloaded 2,Crime,8.0,1000,45
Abudeka Is Back,Crime,5.3,28,120
Havnaa,Crime,7.3,216,110
Kahar: Kapla High Council,Crime,7.0,442,102
Bangkok Breaking: Heaven and Hell,Crime,5.8,652,146
Estômago II: O Poderoso Chef,Crime,5.8,311,131
Castillo,Crime,8.1,33,128
Bozji gnjev,Crime,7.2,58,111
9 Windows,Crime,3.6,302,82
Silvio,Crime,3.0,493,114
Murder and Cocktails,Crime,4.0,357,88
The Waterboyz,Crime,7.9,83,89
Desperado,Crime,5.9,139,100
Andhagan,Crime,6.7,1200,142
No Cap,Crime,5.8,33,108
Shakhahaari,Crime,7.5,1300,145
Drive,Crime,5.6,311,90
The Mick and the Trick,Crime,5.0,75,96
Love You to Debt,Crime,6.2,747,135
Quotation Gang Part 1,Crime,8.8,20,118
Red,Crime,4.5,93,114
Plea,Crime,7.1,22,88
Sheriff,Crime,6.9,1100,133
Suspect,Crime,4.6,77,94
Kingdom Reign,Crime,8.8,33,119
Hovering Blade,Crime,6.1,231,107
"LSD 2: Love, Sex Aur Dhokha 2",Crime,3.8,2800,119
Loverboy: Emoties Uit,Crime,6.5,417,98
Troll Factory,Crime,5.8,461,109
Wieczór kawalerski,Crime,4.8,432,85
Miséria,Crime,5.3,99,99
Prepare to Die,Crime,4.6,228,93
Chris Brown: A History of Violence,Crime,5.4,305,82
The Infallibles,Crime,4.8,745,99
Priyo Maloti,Crime,6.7,145,119
Chameleon,Crime,6.0,30,133
The Texas Cheerleader Murder Plot,Crime,5.0,289,100
Bhaje Vaayu Vegam,Crime,6.1,542,136
Dandupalayam,Crime,5.9,1300,137
Samandar,Crime,7.6,136,172
Sentimentaaal,Crime,5.8,971,135
Ghost Killer,Crime,7.2,58,105
Vares X,Crime,3.7,111,85
Amish Affair,Crime,5.5,198,86
Silence 2: The Night Owl Bar Shootout,Crime,6.2,1900,142
Below the Rim,Crime,5.0,15,89
Filthy Animals,Crime,7.4,87,96
The Worst Man in London,Crime,5.7,144,127
Saindhav,Crime,5.0,1600,138
Passages of Nexus,Crime,6.3,183,108
Hunt the Wicked,Crime,5.3,106,102
Sattam En Kaiyil,Crime,8.0,2200,124
Vina: Before 7 Days,Crime,5.4,570,100
Where Is Gilgamesh?,Crime,9.0,603,90
Matka,Crime,4.7,572,156
Vrutos,Crime,8.1,7,100
RapeD,Crime,7.0,28,105
Hustlers Take All,Crime,5.5,80,106
Remedy,Crime,4.1,260,82
Rautu Ka Raaz,Crime,6.3,1900,114
Shivam Bhaje,Crime,7.9,3000,121
Chor Dil,Crime,7.4,37,135
Bastar: The Naxal Story,Crime,6.4,3300,124
Swing Bout,Crime,8.7,173,90
"Pooja, Sir",Crime,6.4,719,115
Citizen of a Kind,Crime,6.7,769,114
Texas Twister,Crime,2.5,157,88
Kiyma: Orman Kanunlari,Crime,4.3,34,81
The Final: Attack on Wembley,Crime,6.3,2400,82
Kaulayaw,Crime,4.5,126,95
Green Bones,Crime,7.7,179,96
Sons of Rizk 3,Crime,6.7,1600,125
Tòkunbò,Crime,3.9,289,113
Remember Us,Crime,6.2,38,96
Silver Star,Crime,6.9,15,102
Case of Kondana,Crime,5.8,571,143
The Shadow,Crime,6.5,238,90
Bars,Crime,5.8,23,135
The Desperate Chase,Crime,5.5,50,110
Wannabe,Crime,4.6,124,102
The Plot,Crime,4.8,360,100
Bodiless,Crime,5.7,981,90
Breaking the Silence: The Maria Soledad Case,Crime,6.4,508,95
Dead Man,Crime,5.1,204,109
Mathu Vadalara 2,Crime,7.0,1600,139
The Unwavering Brotherhood,Crime,5.3,75,94
Kiss of the Con Queen,Crime,8.0,25,117
Poslednji strelac,Crime,5.5,249,90
Dream Team,Crime,5.2,59,91
The Star City Murders,Crime,4.1,141,79
The Moon Thieves,Crime,6.2,223,108
Hit List,Crime,5.5,309,125
Dirty Money,Crime,5.7,107,100
S.I.T,Crime,7.9,2300,110
They Turned Us Into Killers,Crime,2.8,248,86
Satyabhama,Crime,5.9,1500,132
Døde menn går på ski,Crime,5.5,188,89
The Murder of Sandra Rivett,Crime,6.3,141,90
Go for Broke,Crime,5.7,267,115
Rob N Roll,Crime,6.1,1400,98
State of Silence,Crime,6.5,108,80
Young Lion of the West,Crime,8.1,105,93
Gold Boy,Crime,6.5,122,129
Cry of Silence,Crime,6.4,66,116
Svemu dodje kraj,Crime,6.7,251,89
Kondal,Crime,5.4,761,147
Searching for Amani,Crime,8.1,24,80
The Shakedown,Crime,5.0,303,104
Suspicion,Crime,3.6,204,115
The Epidemic,Crime,5.8,69,95
Modal Nekad,Crime,7.7,84,107
Vivekam,Crime,8.2,308,104
Haunting Trophies,Crime,7.7,65,150
The Experts,Crime,6.2,259,121
Cursed in Baja,Crime,8.2,19,80
PT Sir,Crime,6.8,1700,130
Thirumbipaar,Crime,5.9,239,101
The Donor,Crime,9.0,9,23
Danger in the Dorm,Crime,5.1,149,86
Formed Police Unit,Crime,4.6,472,120
Nico,Crime,8.3,43,109
Octopus with Broken Arms,Crime,6.2,151,109
Io e te dobbiamo parlare,Crime,4.2,137,95
Best Man Dead Man,Crime,7.8,7,83
Tiger Wolf Rabbit,Crime,6.2,461,126
Common Sense,Crime,2.5,19,68
Martingale,Crime,5.4,104,103
Yalakunni,Crime,8.9,166,135
Vojna policajtov,Crime,6.5,336,150
Nastupit leto,Crime,7.9,16,94
Una ballena,Crime,6.0,47,108
Pathological: The Lies of Joran van der Sloot,Crime,6.5,342,93
La mort viendra,Crime,5.9,40,101
Piano Love,Crime,5.2,13,96
Killerwood,Crime,6.8,21,84
Chithini,Crime,6.0,551,151
Diari de la meva sextorsió,Crime,6.5,48,64
Bury Him,Crime,7.3,12,88
Routa,Crime,6.5,30,127
Kaliyugam Pattanamlo,Crime,6.7,2200,150
Gam Gam Ganesha,Crime,5.3,307,140
Holiday Hold-Up,Crime,5.6,64,89
Brattt,Crime,4.7,66,117
Nasha Jurm Aur Gangsters,Crime,7.0,2400,137
What Happens in Miami,Crime,4.3,218,90
Shu Si Yi Bo,Crime,6.6,32,91
Bheema,Crime,5.8,947,148
Hain,Crime,2.9,45,95
Protein,Crime,6.6,59,100
GATAO: Like Father Like Son,Crime,6.8,65,100
CHAAW: Chapter 3 - Christmas Time Is Here,Crime,7.9,474,72
Thankamani,Crime,4.6,229,156
Tschugger - Der Lätscht Fall,Crime,8.1,162,147
RTI,Crime,5.9,26,130
Harom Hara,Crime,7.7,3000,154
Gangs of Godavari,Crime,5.0,899,165
Nirangal Moondru,Crime,6.1,525,122
Pepe,Crime,4.9,487,126
Yevam,Crime,6.1,1500,123
Blue Christmas,Crime,5.8,19,79
Scopophobia,Crime,6.0,42,100
Gumasthan,Crime,5.8,497,145
Passagrana,Crime,6.5,123,100
Secret Home,Crime,8.3,148,117
Welcome to the Game,Crime,5.8,61,90
Pattaya Heat,Crime,5.6,219,117
Uninvited,Crime,6.7,70,93
The Heist,Crime,6.9,2000,120
Nietzsche's Umbrella,Crime,8.7,21,86
Unknown Caller,Crime,5.7,18,63
Money No Enough 3,Crime,6.0,261,138
Oru Nodi,Crime,6.7,501,128
Chacaleria,Crime,8.1,417,116
Rebel,Crime,3.2,64,100
The Good Loan Sharks,Crime,5.0,75,122
Anyone Else But Me,Crime,7.0,151,95
Blackia 2,Crime,5.9,125,132
Kunstroof,Crime,7.0,43,102
Midas,Crime,4.6,332,85
The Legend of the Vagabond Queen of Lagos,Crime,8.2,25,100
Murder in a Teacup,Crime,6.3,146,93
Vergüenza,Crime,7.0,19,103
One Last Time,Crime,7.0,15,82
Beneath the Fold,Crime,8.0,23,80
Porch Pirates,Crime,5.0,100,107
Second Life,Crime,6.9,40,105
Kokuhaku Confession,Crime,5.6,145,74
Taxali Gate,Crime,6.6,118,95
Historias invisibles,Crime,6.4,27,110
Scapegoat,Crime,7.0,22,85
Die Bloedhonde,Crime,6.3,10,97
Kurukku,Crime,6.6,529,109
Jog 101,Crime,6.5,496,107
Con Queens,Crime,5.8,18,80
Muroi Shinji: Yaburezaru Mono,Crime,7.7,7,115
Landkrimi: Steirergift,Crime,6.4,62,90
Prasanna Vadanam,Crime,6.6,530,146
The Bodyguard,Crime,6.6,27,87
Kala Ratri,Crime,6.8,15,122
Housekeeping,Crime,6.0,41,98
Lipstick on the Glass,Crime,4.6,12,116
Above the Trees,Crime,8.2,11,125
Marine Drive,Crime,9.5,49,105
Illusions for Sale: The Rise and Fall of Generation Zoe,Crime,6.2,634,107
Bigul,Crime,9.3,46,144
Accident or Conspiracy: Godhra,Crime,7.4,777,133
Telekinesis,Crime,5.9,59,106
Charlotte Link - Ohne Schuld,Crime,5.5,41,89
Liebling Kreuzberg 2.0,Crime,5.1,49,89
Game Over,Crime,5.6,18,74
Three Old Boys,Crime,4.8,97,108
Aaro,Crime,4.5,13,120
Little Jaffna,Crime,7.0,38,100
Dickweed,Crime,7.1,35,90
Meitantei Conan Bâsasu Kaitô Kiddo,Crime,6.2,151,81
Dengeler,Crime,5.9,70,123
Cafe 404,Crime,7.1,31,93
Dark Deceptions,Crime,6.4,35,82
Road to Terzetto,Crime,7.3,27,96
"Fallen Leaves, Broken Lighters",Crime,7.8,6,96
The Bottom Line,Crime,7.0,10,107
Blood and Black,Crime,8.3,1100,88
7vens Law,Crime,9.4,20,68
Maloney - Die ersten drei haarsträubenden Fälle,Crime,6.7,75,98
Whatever It Takes,Crime,8.3,14,93
Valleyheart,Crime,8.8,37,98
Blood Dried Hands,Crime,5.2,33,115
Vallavan Vaguthadhada,Crime,6.5,56,104
Los Justos,Crime,6.4,73,79
Gossip to Die For,Crime,5.3,81,94
Raja Rani,Crime,9.3,100,134
G - 21 scener från Gottsunda,Crime,7.0,179,80
Chitram Choodara,Crime,4.5,14,127
Gull Lake Vice II: The Delusion Continues,Crime,8.2,16,58
Rhino Man,Crime,8.8,41,96
Dark World,Crime,4.6,14,135
Walk the Line,Crime,5.5,92,115
Supplier Shankara,Crime,9.3,70,163
Don't Love,Crime,7.9,1500,177
Villain - Life of a Gangster,Crime,8.9,156,141
Myall Creek Day of Justice,Crime,6.4,17,78
The Victims,Crime,5.9,81,99
Shadows of Betrayal: Chronicles of Ian Blair,Crime,7.3,12,65
Untouchable,Crime,4.6,86,112
Thozhar Che Guevara,Crime,5.1,37,120
Common Creed: Trafficking,Crime,6.7,8,106
Break War,Crime,2.4,14,86
Dream Lock,Crime,8.6,21,100
Nelma Kodama: The Queen of Dirty Money,Crime,5.5,184,94
The Stix,Crime,7.1,29,123
"Bullets, Brothers and Blood",Crime,7.8,13,85
Maven,Crime,9.5,37,135
Muzhskoe slovo,Crime,6.3,459,94
Insurance Jimmy,Crime,6.9,146,110
DNA,Crime,5.2,209,156
Koresha,Crime,2.9,61,86
Hocus Focus,Crime,7.9,19,85
Pungut,Crime,6.7,11,100
Lorry Chapter-1,Crime,5.7,2400,183
Real Estate Sisters,Crime,4.8,17,84
Salvajes,Crime,5.7,57,90
Theppa Samudram,Crime,7.4,1600,133
Lesní vrah,Crime,4.2,78,78
Mirza: Part 1 - Joker,Crime,6.8,236,165
My Home Hero the Movie,Crime,6.4,5,117
Tiempo de Pagar,Crime,7.5,46,63
Opportunity,Crime,9.1,89,96
The London Underground Killer,Crime,4.7,91,91
Lipstick,Crime,6.3,27,145
Rancor,Crime,7.3,32,83
Niyathi,Crime,6.8,174,113
La Tamalera,Crime,8.2,9,115
Who Do You Trust?,Crime,3.8,39,96
Siragan,Crime,7.0,152,130
Dead Name,Crime,9.0,11,84
Paarijathaparvam,Crime,7.5,2300,133
Laandhar,Crime,4.2,95,117
Raktaksha,Crime,8.5,1400,118
Abnormal: Buas,Crime,5.6,27,90
Aranam,Crime,7.5,406,127
Crime Reel,Crime,7.5,141,111
Ugravatara,Crime,7.9,551,122
4N6,Crime,9.7,61,117
Yathabhava,Crime,8.3,28,127
The Burned Hand,Crime,8.0,12,85
Bayamariya Brammai,Crime,8.8,25,88
Jalandhara,Crime,9.2,545,110
Jimmy's Friends,Crime,7.0,10,94
Atlanta 10.02,Crime,5.5,14,45
A Frozen Rage,Crime,5.2,45,115
Angry Squad: Civil Servants & Seven Swindlers,Crime,6.4,8,120
Jama,Crime,6.3,14,71
The Deal,Crime,8.8,25,130
What Lies Within,Crime,5.3,13,90
ONENESS,Crime,8.9,12,115
Thirsty for Likes,Crime,4.0,36,46
The Real Story of January 6: Part 2 - The Long Road Home,Crime,6.2,28,90
Shina,Crime,7.5,7,98
Pink Butterfly,Crime,5.8,54,109
Kaçkin,Crime,8.0,7,104
Who Killed Angel Adams?,Crime,6.2,22,76
5D,Crime,8.8,577,129
